month,p_distance,country
2022-04-01,0.0262902738641264,Argentina
2022-05-01,0.0202635207615657,Argentina
2022-06-01,0.01039546013143025,Argentina
2022-07-01,0.01241333324603968,Argentina
2022-08-01,0.0100795735241895,Argentina
2022-09-01,0.00660683063093863,Argentina
2022-10-01,0.00638374740521182,Argentina
2022-11-01,0.01313703169990684,Argentina
2022-12-01,0.01241982929214922,Argentina
2023-01-01,0.00916795429896552,Argentina
2023-02-01,0.02443297611829313,Argentina
2023-03-01,0.0323820062222238,Argentina
2023-04-01,0.02928808664056875,Argentina
2023-05-01,0.00732178768869173,Argentina
2023-06-01,0.00579797782756234,Argentina
2023-07-01,0.00521339532443556,Argentina
2023-08-01,0.00606120819197045,Argentina
2023-09-01,0.00610969943010827,Argentina
2023-10-01,0.0066454084448539,Argentina
2023-11-01,0.00844747099619524,Argentina
2023-12-01,0.01719021457857853,Argentina
2024-01-01,0.04389582816699102,Argentina
2024-02-01,0.02861216870503695,Argentina
2024-03-01,0.01934835379044718,Argentina
2024-04-01,0.01170915598431102,Argentina
2024-05-01,0.00685416843931553,Argentina
2024-06-01,0.00315544583179332,Argentina
2024-07-01,0.00813886685804887,Argentina
2024-08-01,0.00688653522067599,Argentina
2024-09-01,0.00464008004132042,Argentina
2024-10-01,0.00339488494090544,Argentina
2024-11-01,0.00385200127685622,Argentina
2024-12-01,0.00513209673163388,Argentina
2025-01-01,0.00533385780075155,Argentina
2025-02-01,0.01153884069157032,Argentina
2020-01-01,0,United Kingdom
2020-02-01,0,United Kingdom
2020-03-01,0,United Kingdom
2020-04-01,1.3291781395265e-4,United Kingdom
2020-05-01,2.3224491623913e-4,United Kingdom
2020-06-01,1.6896592657924e-4,United Kingdom
2020-07-01,2.935841057023e-4,United Kingdom
2020-08-01,5.9109443074082e-4,United Kingdom
2020-09-01,6.1474097508414e-4,United Kingdom
2020-10-01,7.3357220113354e-4,United Kingdom
2020-11-01,0.00106518744628906,United Kingdom
2020-12-01,0.00266664798828125,United Kingdom
2021-01-01,0.00361809662760416,United Kingdom
2021-02-01,0.00270592306640625,United Kingdom
2021-03-01,0.00141107747395833,United Kingdom
2021-04-01,0.00120571294189453,United Kingdom
2021-05-01,0.00780328887695312,United Kingdom
2021-06-01,0.01044412486979166,United Kingdom
2021-07-01,0.00688236921875,United Kingdom
2021-08-01,0.00263075287760416,United Kingdom
2021-09-01,6.6183068277994e-4,United Kingdom
2021-10-01,3.8748500488281e-4,United Kingdom
2021-11-01,4.3883658243815e-4,United Kingdom
2021-12-01,0.00267526251912434,United Kingdom
2022-01-01,0.06752466885416666,United Kingdom
2022-02-01,0.05088270333333333,United Kingdom
2022-03-01,0.03764526682291667,United Kingdom
2022-04-01,0.01664290244791666,United Kingdom
2022-05-01,0.0095620457421875,United Kingdom
2022-06-01,0.01240554408854166,United Kingdom
2022-07-01,0.01010775401041666,United Kingdom
2022-08-01,0.00629779630208333,United Kingdom
2022-09-01,0.00445836304036458,United Kingdom
2022-10-01,0.007115499765625,United Kingdom
2022-11-01,0.01326257635416666,United Kingdom
2022-12-01,0.01556009049479166,United Kingdom
2023-01-01,0.01630937276041666,United Kingdom
2023-02-01,0.02024255700520833,United Kingdom
2023-03-01,0.02262515065104166,United Kingdom
2023-04-01,0.02012157003212439,United Kingdom
2023-05-01,0.01646907623033969,United Kingdom
2023-06-01,0.01229780900172606,United Kingdom
2023-07-01,0.00978578625757309,United Kingdom
2023-08-01,0.00931522111331887,United Kingdom
2023-09-01,0.0101517918197833,United Kingdom
2023-10-01,0.01250507157947322,United Kingdom
2023-11-01,0.02097643229470799,United Kingdom
2023-12-01,0.03785274623589694,United Kingdom
2024-01-01,0.04178952901071353,United Kingdom
2024-02-01,0.02780488790283855,United Kingdom
2024-03-01,0.01706965818436613,United Kingdom
2024-04-01,0.01065472295235991,United Kingdom
2024-05-01,0.00909634430639584,United Kingdom
2024-06-01,0.00773794913520274,United Kingdom
2024-07-01,0.00595047298590555,United Kingdom
2024-08-01,0.00487829590378328,United Kingdom
2024-09-01,0.00381305563886832,United Kingdom
2024-10-01,0.00285236832374071,United Kingdom
2024-11-01,0.00250928935700685,United Kingdom
2024-12-01,0.00320886302251652,United Kingdom
2025-01-01,0.00418796297682435,United Kingdom
2025-02-01,0.00544034967103456,United Kingdom
2020-01-01,0,Germany
2020-02-01,0,Germany
2020-03-01,0,Germany
2020-04-01,9.629982970780396e-5,Germany
2020-05-01,9.5246079629555e-4,Germany
2020-06-01,1.3463011478294e-4,Germany
2020-07-01,4.3691171803878e-4,Germany
2020-08-01,0.00128574628045429,Germany
2020-09-01,0.00107341895203785,Germany
2020-10-01,0.00186261495750246,Germany
2020-11-01,0.00168971523348586,Germany
2020-12-01,0.00185945594315122,Germany
2021-01-01,0.00259903123128628,Germany
2021-02-01,0.00391698861042229,Germany
2021-03-01,0.00451087047273168,Germany
2021-04-01,0.00370211665364583,Germany
2021-05-01,0.00301553520182291,Germany
2021-06-01,0.00488844010416666,Germany
2021-07-01,0.011906842578125,Germany
2021-08-01,0.008536201953125,Germany
2021-09-01,0.00435736018880208,Germany
2021-10-01,9.2452122395833e-4,Germany
2021-11-01,5.3903398071289e-4,Germany
2021-12-01,0.00784390603108724,Germany
2022-01-01,0.05505972229166667,Germany
2022-02-01,0.05077315302083333,Germany
2022-03-01,0.0377159840625,Germany
2022-04-01,0.02073771276041666,Germany
2022-05-01,0.01154586541666666,Germany
2022-06-01,0.01343038279947916,Germany
2022-07-01,0.01109384125,Germany
2022-08-01,0.00692656368489583,Germany
2022-09-01,0.0035408415266927,Germany
2022-10-01,0.00427596796875,Germany
2022-11-01,0.00716129972005208,Germany
2022-12-01,0.01036201458333333,Germany
2023-01-01,0.01477234341145833,Germany
2023-02-01,0.02383907625,Germany
2023-03-01,0.02802142088541666,Germany
2023-04-01,0.02268516107253086,Germany
2023-05-01,0.01784601677998105,Germany
2023-06-01,0.01385208907183959,Germany
2023-07-01,0.01126474851433621,Germany
2023-08-01,0.01126239966978883,Germany
2023-09-01,0.01186660394667098,Germany
2023-10-01,0.01426307156592974,Germany
2023-11-01,0.02278174405607466,Germany
2023-12-01,0.03413117836756609,Germany
2024-01-01,0.04188838849217278,Germany
2024-02-01,0.03217359343763152,Germany
2024-03-01,0.01847407829671487,Germany
2024-04-01,0.00891842813392643,Germany
2024-05-01,0.00808909098307291,Germany
2024-06-01,0.00769029640526887,Germany
2024-07-01,0.0067432425368887,Germany
2024-08-01,0.00492432059024737,Germany
2024-09-01,0.0037858871144664202,Germany
2024-10-01,0.0035345406135859,Germany
2024-11-01,0.00222871622616622,Germany
2024-12-01,0.00229929351233709,Germany
2025-01-01,0.00241914415729227,Germany
2025-02-01,0.00301460070381688,Germany
2020-01-01,0,France
2020-02-01,0,France
2020-03-01,0,France
2020-04-01,1.2839943245361e-4,France
2020-05-01,0.00018779897972277001,France
2020-06-01,6.310535646450799e-5,France
2020-07-01,5.3630929142783e-4,France
2020-08-01,0.00229008906011949,France
2020-09-01,0.00315459623185512,France
2020-10-01,0.0031423690177156,France
2020-11-01,0.00271804775216217,France
2020-12-01,0.00328502080043756,France
2021-01-01,0.00788268667220548,France
2021-02-01,0.00755042877072241,France
2021-03-01,0.00617653032035025,France
2021-04-01,0.0047730442075932,France
2021-05-01,0.00349204950590975,France
2021-06-01,0.00774023783671484,France
2021-07-01,0.01225923916418281,France
2021-08-01,0.00766690971575385,France
2021-09-01,0.00315762683847814,France
2021-10-01,0.00104910624517513,France
2021-11-01,0.00118442123038249,France
2021-12-01,0.01582319144644593,France
2022-01-01,0.05744729151041666,France
2022-02-01,0.0497140515625,France
2022-03-01,0.03670623510416666,France
2022-04-01,0.01956428393229166,France
2022-05-01,0.01148567997395833,France
2022-06-01,0.01297110932291666,France
2022-07-01,0.0110927176171875,France
2022-08-01,0.00727832817708333,France
2022-09-01,0.0052529844140625,France
2022-10-01,0.00761801870442708,France
2022-11-01,0.0112831967578125,France
2022-12-01,0.01074721321614583,France
2023-01-01,0.01206015584985577,France
2023-02-01,0.02023966796521402,France
2023-03-01,0.02921367295416492,France
2023-04-01,0.02083990838987004,France
2023-05-01,0.01239849557525942,France
2023-06-01,0.00890679207486405,France
2023-07-01,0.00961762050237072,France
2023-08-01,0.0117116146724996,France
2023-09-01,0.01147310502195099,France
2023-10-01,0.01670735136231262,France
2023-11-01,0.03568925415968748,France
2023-12-01,0.04167826113805802,France
2024-01-01,0.0311040814166965,France
2024-02-01,0.01892384566448819,France
2024-03-01,0.01350856905354561,France
2024-04-01,0.00910628814461698,France
2024-05-01,0.00879879079086912,France
2024-06-01,0.00724201609595873,France
2024-07-01,0.00643779148813198,France
2024-08-01,0.00560615077355002,France
2024-09-01,0.00453596472795669,France
2024-10-01,0.00309184859846605,France
2024-11-01,0.0025343134636461,France
2024-12-01,0.00244579764251519,France
2025-01-01,0.00349029894327037,France
2025-02-01,0.00513248420326221,France
2020-01-01,0,Italy
2020-02-01,0,Italy
2020-03-01,0,Italy
2020-04-01,2.004962019577e-4,Italy
2020-05-01,7.985293817369694e-5,Italy
2020-06-01,2.7133709139189e-4,Italy
2020-07-01,0.0032137148617114,Italy
2020-08-01,0.00113010270395195,Italy
2020-09-01,0.00102768610278525,Italy
2020-10-01,0.00161798581781718,Italy
2020-11-01,0.00134489631513921,Italy
2020-12-01,0.00193074005613184,Italy
2021-01-01,0.00404557436630753,Italy
2021-02-01,0.00523949947421214,Italy
2021-03-01,0.00472344114036828,Italy
2021-04-01,0.00358961449100551,Italy
2021-05-01,0.00390788272326966,Italy
2021-06-01,0.0070338460868892,Italy
2021-07-01,0.0123118520068491,Italy
2021-08-01,0.00839174388509234,Italy
2021-09-01,0.00343990676766833,Italy
2021-10-01,0.00123305193314635,Italy
2021-11-01,5.9142392309128e-4,Italy
2021-12-01,0.01298994061064703,Italy
2022-01-01,0.05316493162143376,Italy
2022-02-01,0.05044913649038215,Italy
2022-03-01,0.04383682979654627,Italy
2022-04-01,0.02431420325943248,Italy
2022-05-01,0.01146184651644557,Italy
2022-06-01,0.01280355077513564,Italy
2022-07-01,0.0130662432400855,Italy
2022-08-01,0.00798617378097524,Italy
2022-09-01,0.00545904460486008,Italy
2022-10-01,0.00592303293412526,Italy
2022-11-01,0.01071189387843875,Italy
2022-12-01,0.01333113468669538,Italy
2023-01-01,0.01419517518060406,Italy
2023-02-01,0.01802046038613105,Italy
2023-03-01,0.02678973354698639,Italy
2023-04-01,0.0264999855150453,Italy
2023-05-01,0.01906358999610888,Italy
2023-06-01,0.01281616124576899,Italy
2023-07-01,0.01339550982072522,Italy
2023-08-01,0.01363283341718674,Italy
2023-09-01,0.01369126919324105,Italy
2023-10-01,0.01481311479716413,Italy
2023-11-01,0.021528830319025,Italy
2023-12-01,0.04115607611392966,Italy
2024-01-01,0.04285387401230643,Italy
2024-02-01,0.03178677109498929,Italy
2024-03-01,0.02200100555053353,Italy
2024-04-01,0.01289768485430454,Italy
2024-05-01,0.01352758010023964,Italy
2024-06-01,0.01295968879508288,Italy
2024-07-01,0.0115884320022833,Italy
2024-08-01,0.0121380624372067,Italy
2024-09-01,0.00955555899574454,Italy
2024-10-01,0.0082717485175601,Italy
2024-11-01,0.01401874761957979,Italy
2024-12-01,0.00707363091752687,Italy
2025-01-01,0.00869965198923349,Italy
2025-02-01,0.01079007924592662,Italy
2020-03-01,0,Russia
2020-04-01,0,Russia
2020-05-01,0,Russia
2020-06-01,6.91028665613245e-5,Russia
2020-07-01,2.2539101491403e-4,Russia
2020-08-01,7.2463694780681e-4,Russia
2020-09-01,4.8629015410228e-4,Russia
2020-10-01,5.4060362305899e-4,Russia
2020-11-01,6.119299803957e-4,Russia
2020-12-01,0.00102205260882981,Russia
2021-01-01,0.00225083855760125,Russia
2021-02-01,0.00348695275281855,Russia
2021-03-01,0.00467957334859861,Russia
2021-04-01,0.0072777295586786,Russia
2021-05-01,0.01013700994826455,Russia
2021-06-01,0.0095186629681788,Russia
2021-07-01,0.00597575712148209,Russia
2021-08-01,0.00339906696829936,Russia
2021-09-01,0.00210410217662434,Russia
2021-10-01,0.00114247266680657,Russia
2021-11-01,8.5767932087114e-4,Russia
2021-12-01,0.02026046106216676,Russia
2022-01-01,0.04754192629011482,Russia
2022-02-01,0.04735911704460636,Russia
2022-03-01,0.03543298226209495,Russia
2022-04-01,0.03451556664981527,Russia
2022-05-01,0.02033156965609311,Russia
2022-06-01,0.02193031591527602,Russia
2022-07-01,0.02225409571820231,Russia
2022-08-01,0.00579188104544328,Russia
2022-09-01,0.00192724917658578,Russia
2022-10-01,0.00274641691269967,Russia
2022-11-01,0.00714209403193267,Russia
2022-12-01,0.01158694124861235,Russia
2023-01-01,0.01944577870341175,Russia
2023-02-01,0.02617166159967992,Russia
2023-03-01,0.0327862705016461,Russia
2023-04-01,0.01992748833551404,Russia
2023-05-01,0.0129036636217551,Russia
2023-06-01,0.00607421915510699,Russia
2023-07-01,0.00602846631349119,Russia
2023-08-01,0.00652414325607117,Russia
2023-09-01,0.0069803009182901,Russia
2023-10-01,0.00676646552082872,Russia
2023-11-01,0.00661489522436274,Russia
2023-12-01,0.00996277592668814,Russia
2024-01-01,0.04640224217809288,Russia
2024-02-01,0.04834492096732421,Russia
2024-03-01,0.02957564675543004,Russia
2024-04-01,0.01271082819155159,Russia
2024-05-01,0.00955917517090126,Russia
2024-06-01,0.00683290194028344,Russia
2024-07-01,0.00546639357049906,Russia
2024-08-01,0.00348633523451825,Russia
2024-09-01,0.0031874666178078,Russia
2024-10-01,0.0035595311635188,Russia
2024-11-01,0.00444851011547161,Russia
2024-12-01,0.00553554504697115,Russia
2025-01-01,0.01218103001536072,Russia
2025-02-01,0.00662017405794611,Russia
2020-03-01,0,South Africa
2020-04-01,0,South Africa
2020-05-01,0,South Africa
2020-06-01,4.3606182789345e-4,South Africa
2020-07-01,3.3389252004065e-4,South Africa
2020-08-01,4.2250890435163e-4,South Africa
2020-09-01,4.7047237903109e-4,South Africa
2020-10-01,0.00124594817921598,South Africa
2020-11-01,0.00545349158909529,South Africa
2020-12-01,0.01115665170351335,South Africa
2021-01-01,0.00814191679952585,South Africa
2021-02-01,0.0055584615709609,South Africa
2021-03-01,0.00441935840388285,South Africa
2021-04-01,0.00541909770468909,South Africa
2021-05-01,0.0093905114096592,South Africa
2021-06-01,0.01577134722225887,South Africa
2021-07-01,0.0080351179991727,South Africa
2021-08-01,0.00448570447753684,South Africa
2021-09-01,0.00308500008200103,South Africa
2021-10-01,0.00313784981828277,South Africa
2021-11-01,0.05892730357107344,South Africa
2021-12-01,0.04168887233510521,South Africa
2022-01-01,0.02075424149996513,South Africa
2022-02-01,0.02308399166246169,South Africa
2022-03-01,0.02308566075493754,South Africa
2022-04-01,0.01996508255602125,South Africa
2022-05-01,0.01036313232566381,South Africa
2022-06-01,0.0069174423272282,South Africa
2022-07-01,0.00569375905059584,South Africa
2022-08-01,0.00582506965918262,South Africa
2022-09-01,0.00604811151954422,South Africa
2022-10-01,0.0067293475133927,South Africa
2022-11-01,0.00706522614857093,South Africa
2022-12-01,0.00984496104406322,South Africa
2023-01-01,0.0151901528566712,South Africa
2023-02-01,0.02656956784011143,South Africa
2023-03-01,0.02079019510892705,South Africa
2023-04-01,0.01853231003587486,South Africa
2023-05-01,0.01046634756238847,South Africa
2023-06-01,0.00826083628198149,South Africa
2023-07-01,0.01159669045587619,South Africa
2023-08-01,0.01412936332530545,South Africa
2023-09-01,0.01698128404846623,South Africa
2023-10-01,0.02144709550952077,South Africa
2023-11-01,0.03170211707357246,South Africa
2023-12-01,0.03598670203406531,South Africa
2024-01-01,0.03579512777128255,South Africa
2024-02-01,0.02756897477079029,South Africa
2024-03-01,0.0126897804525368,South Africa
2024-04-01,0.01068814199868085,South Africa
2024-05-01,0.00944102714956156,South Africa
2024-06-01,0.006502554172066,South Africa
2024-07-01,0.00811747768662098,South Africa
2024-08-01,0.01098350496474688,South Africa
2024-09-01,0.01078206091351475,South Africa
2024-10-01,0.01071472826463602,South Africa
2024-11-01,0.01392462108781945,South Africa
2024-12-01,0.01347745431182209,South Africa
2025-01-01,0.01188462422910425,South Africa
2025-02-01,0.00890168140597021,South Africa
